Uuid,Void/Retire,Name
da1b8815-5688-4ca2-90fe-a51c2290966b,TRUE,LEVOFLOXACIN 500 MG CAPLETS 5 CAPL./BOX
62b31d0b-0f15-437f-9d81-c24b54cd98e9,TRUE,LEVOFLOXACIN 750 MG CAPLETS 7 CAPL./BOX
204a7a57-e16a-411e-bfc1-2521a89ac2ae,TRUE,LEVOTHYROXINE 50 MG TAB 100 TAB /BOX
6eed3f3b-5a18-4f66-a616-fdca552277b3,TRUE,LEVOTHYROXINE SODIUM 100MCG 100 TAB /BOX
216c17a1-df94-4837-9422-8131cfdd6593,TRUE,LORNIXACAM 8 MG TAB 30 TAB /BOX
4c58b571-8581-45a4-9ce4-50dc36dc9470,TRUE,LOSARTAN 100 MG 30 TAB /BOX
d4ceae03-57ea-4061-b874-e3eaf3c4a0de,TRUE,LOSARTAN 50 MG 30 TAB /BOX
95e1cd2b-a79f-424c-a3d1-0ceb3a79736c,TRUE,MAGNISIUM 250 MG TAB 30 TAB /BOX
fa6a4360-397c-43bb-a558-3b92fd51ace5,TRUE,MEBENDAZOLE 100 MG SUSP 30 ML /BOTT
d17a58fe-b44c-48de-b12e-8e399c74f8a8,TRUE,MEBENDAZOLE 100 MG TAB 6 TAB /BOX
452a1888-1f62-4a84-a7b6-6664a107331b,TRUE,MEBENDAZOLE 100 MG TAB 1000 TAB /BOX
231bc0ef-7ca7-40d2-99c0-7727b227515a,TRUE,MEDROXYPROGESTERONE 10 MG 20 TAB/BOX
6543b7e1-a259-4c32-b2af-b289f2489a71,TRUE,METHYLDOPA 250 MG 30 TAB/BOX
a900ffbc-10a7-4eda-886f-3631ad758a01,TRUE,METHYLDOPA 250 MG 100 TAB/BOX
c1fa8769-a517-4b97-9de1-e25e9012e131,TRUE,METOCLOPRAMIDE 10 MG 2ML /AMP
30cf6fb3-6ab9-4a41-982b-7f4b74d49dfb,TRUE,METOCLOPRAMIDE 10 MG TAB 100 TAB /BOX
56600b46-6f7c-4b63-aa00-72210a5e140c,TRUE,METRONIDAZOLE 125 MG 120 ML /BOTT
b6ac45ab-47f1-4544-a506-a895e7cd33d3,TRUE,METRONIDAZOLE 125 MG 100 ML /BOTT
ce47858d-7ba1-43ee-8827-8ba1adc6183e,TRUE,METRONIDAZOLE 500 MG 20 TAB /BOX
fa4bc0a8-731c-4737-8732-dbf82c376e4d,TRUE,METRONIDAZOLE 500 MG VAG 5 TAB /BOX
07f6c9e4-4c52-42c5-ad3c-7b7acef92c3b,TRUE,MICONAZOLE 400 MG VAG. OVULES 3 OVU./BOX
5b1838af-1df5-40b0-b3b1-f0496c777049,TRUE,MICONAZOLE 2% CREAM 15 GR /TUBE
35e0eef8-85a2-45d5-beaf-86ec0eb78624,TRUE,MICONAZOLE 2% ORAL GEL 40 GR /TUBE
f3130dee-e20c-40b6-be01-87ec5d6c25ad,TRUE,MICONAZOLE 2% ORAL GEL 20 GR /TUBE
f9f8bdab-5d19-462a-892f-d648a5856cc2,TRUE,MICONAZOLE 2%& NYSTATIN & NEOMYCIN & HYDROCORTISONE VAG.OVU 6 OVU/BOX
f3bfc2a6-856c-4929-b330-f2d47543dab7,TRUE,N- ACETYLCYSTIENE 200 MG CAPS 20 CAPS /BOX
22a4f561-b608-4486-82e8-b44ffe64b1df,TRUE,N-ACETYL CYSTIENE 300 MG 10 SAC/BOX
cd55f769-7855-41a2-8427-fe0a5a89844e,TRUE,N-ACETYL CYSTIENE 300 MG 30 CAPS /BOX
b7c3dbfe-9a78-4b8a-b4e3-50cbcf9a05cd,TRUE,NIFIDIPINE 20 MG 30 TAB /BOX
eae7bc8e-d073-445e-97f9-641317c18884,TRUE,NIFIDIPINE 10 MG 100 TAB /BOX
34156055-9293-4d57-a35b-3e2f602c5413,TRUE,NIFIDIPINE XR 30 MG 30 TAB /BOX
eff35c67-f073-4be5-8dc5-6e9bccd6ffbc,TRUE,NITAZOXANIDE 500 MG 12 TAB /BOX
0d98c649-c48a-41ae-998f-7f69a1cfe512,TRUE,NITROFURANTION 100 MG CAPS 24 CAPS/BOX
f4cc9a8a-0167-43bc-8b13-3d68ea938167,TRUE,NITROFURANTION 100 MG CAPS 30 CAPS/BOX
74ade4b2-f705-4577-85a5-4ba20e98b3ac,TRUE,NITROFURANTION 50 MG CAPS 30 CAPS/BOX
353b4007-b95a-4586-a943-95249c3f708f,TRUE,NORETHISTERONE 10 MG TAB 20 TAB /BOX
2ed5d878-d906-4e21-b59e-648d298369e9,TRUE,OFLOXACIN 0.3% EYE DROPS 5 ML /BOTT
644f7f10-d136-479e-9474-5965712c1aa3,TRUE,OMEPRAZOLE 20 MG 30 CAPS /BOX
5a722ded-b67b-4665-af42-09d9e94f22ef,TRUE,OMEPRAZOLE 20 MG 14 CAPS /BOX
57d0086a-9736-440a-9268-48144fa5e002,TRUE,OMEPRAZOLE 40 MG 30 CAPS /BOX
c793c395-0e4e-484d-9bed-d42fc3765461,TRUE,ONDANSTERON 4 MG TAB 10 TAB /BOX
e240b68a-24bc-4ba2-8dc0-137fe0ae079a,TRUE,ORPHENADRINE 35 MG TAB & PARACETAMOL 450 MG 20 TAB /BOX
fba1cdd1-b7d6-4045-8b86-07dc9dc19c73,TRUE,OXYBUTYNIN 5 MG TAB 30 TAB /BOX
cd8760e6-1268-4cc4-b086-3a4a76c6d770,TRUE,OXYMETAZOLINE 0.5 % NASAL SPRAY 15 ML /SPRAY
523c3d1d-d188-4b86-ba54-25e74667b7b3,TRUE,PANTOPRAZOLE 40 MG 30 E.C. TAB PANTOVER 40
bf541033-7c33-4988-b009-de00cf182a1c,TRUE,PARACETAMOL 120 MG ;PYRILAMINE 25 MG ; PHENAYLEPHRINE 2 MG 100 ML/BOTT FLU SYRUP
127e34bc-89b6-4cf5-8d17-88496a663db0,TRUE,PARACETAMOL 1000 MG VIAL FOR IV INFUSION
779a2683-f13a-4dfe-b175-fcc57ab20824,TRUE,PARACETAMOL 120 MG SUPP. 5 SUPP./BOX
17078df7-d240-4b08-a45d-3766e0469663,TRUE,PARACETAMOL 125 MG SUSP 100 ML /BOTT
937fc444-6f1e-4eb3-9c2c-7832800f76d8,TRUE,PARACETAMOL 125 MG 60ML /BOTT CETAL
94c0d2d3-ac06-44b5-9359-36fac82b2f86,TRUE,PARACETAMOL 150 MG SUPP. 1000 SUPP./BOX
cb7b6175-3c3d-4e35-81f3-b02274c51255,TRUE,PARACETAMOL 150 MG SUPP. 500 SUPP./BOX
25969a32-fa72-465e-9409-f544b0ff96c8,TRUE,PARACETAMOL 250 MG SUSP 100 ML /BOTT
e4b775f5-01c2-4852-b84e-901740ef6ff3,TRUE,PARACETAMOL 300 MG SUPP. 1000 SUPP./BOX
398e55ee-2f3a-452b-9893-ae62ccd2c566,TRUE,PARACETAMOL 300 MG SUPP. 500 SUPP./BOX
57881011-7409-4e4a-a5a0-eb7ba2176bce,TRUE,PARACETAMOL 500 MG 1000 CAPL./BOX
4e5834e1-2492-471a-ab71-8992df1962bb,TRUE,PARACETAMOL 500 MG 100 CAPL./BOX
70eea08e-c8af-4b5c-b198-a33c2599dfb8,TRUE,PARACETAMOL 500 MG 20 CAPL./BOX
d3281735-7b77-4294-afec-c1e340384e28,TRUE,PARACETAMOL 500 ; DEXMETHORPHAN 10 MG ;PHENYLEPHRINE 5 MG AND CHLOROPHENERAMINE 2 MG TAB COLDATREXY 30 TAB /BOX
4161f429-d34d-446e-bc0d-49c534a46479,TRUE,PERMETHRIN 5% CREAM OR LOTION
055ded91-1fa3-413b-9094-ba7f0561a59c,TRUE,PHENAZOPYRIDINE 100 MG TAB 20 TAB /BOX
d666b947-b14b-4223-ab0d-f7f6cc2f2571,TRUE,PIROXICAM 20 MG CAPS 30 CAPS/BOX
44449d11-7d46-49ed-beb6-7ddccb55009c,TRUE,POVIDONE IODINE 10% VAG.SUPP. 15 SUPP/BOX
2bf5c490-b437-4255-9b03-48df781396d6,TRUE,PREDNISOLONE 15 MG/ 5 ML 60 ML /BOTT
b945d9ab-5107-4879-af01-8dc06aa41a84,TRUE,PREDNISOLONE 20 MG TAB 20 TAB /BOX
738e5e72-777a-40ea-8ed0-9108c0825df1,TRUE,PREDNISOLONE 5 MG TAB 40 TAB /BOX
2905c2ce-60f9-471c-b0c8-b0387d9f147b,TRUE,PREDNISOLONE ACETATE 0.1% 5 ML /BOTT
5a536822-f44d-477e-9547-b715304ab8fc,TRUE,PIPERAZINE 0.128 GR & COLCHICINE 0.5 MG 5MGRAM /SAC 12 SAC/BOX UROSOLVIN -N
9866ff46-a62c-49d5-81b9-8e54b1afb362,TRUE,PROPYLTHIOURACIL 50 MG
fd341c7c-e3b5-4e81-9b4d-34974c781947,TRUE,ROSUVASTATIN 10MG 30 TAB /BOX
6ef4be44-eba5-4465-8cce-28bb8e43d4b2,TRUE,ROSUVASTATIN 20MG 30 TAB /BOX
145d006a-3cee-4394-8a4e-0064541766ba,TRUE,SACUBITRIL 24.3MG & VALSARTAN 25.7MG TAB 28/BOX
c86dfb1d-2a6f-4ace-bf2e-911f4cb3b090,TRUE,SACUBITRIL 48.6MG & VALSARTAN 51.4 MG TAB
d8610472-8244-474c-8b01-a685b82d9e95,TRUE,SALBUTAMOL 2% SOLN. FOR INH 20 ML /BOTT
bd6b3938-25cc-43fb-92e6-76af149a7d97,TRUE,SALBUTAMOL 2MG 100 TAB /BOX
b952415a-1990-4c14-8d18-0bbdaf2ecd6b,TRUE,SALBUTAMOL 2MG SYR 150 ML /BOTT
9c4c6a99-4e0d-4744-84bf-e9c7592ed02c,TRUE,SALBUTAMOL 0.1 GM 20 ML /BOTT INH.SOLN.
9fd62e07-66b7-4909-be2c-0c155778674a,TRUE,SILVER SULFADIAZINE 1%
340aa11e-4f8b-4a0d-ad59-3bf04b0120f5,TRUE,SITAGLIPTIN 100 MG TAB 30 TAB /BOX
82961e06-01e5-4cf3-bba6-f86fefb0c780,TRUE,SPIRONOLACTONE 25 MG 30 TAB /BOX
c27acb8b-485a-4d61-a39c-3f869a4a0097,TRUE,SULFAMETHOXASOLE 200 MG&TRIMETHOPRIME 40 MG SUSP 100 ML /BOTT
09566b93-010a-408c-a8c8-f48e4201f226,TRUE,SULFAMETHOXASOLE 200 MG&TRIMETHOPRIME 40 MG SUSP 60 ML /BOTT
ef6ddc89-b2ed-4275-a277-71bebeaab131,TRUE,SULFAMETHOXASOLE 400 MG&TRIMETHOPRIME 80 MG TAB 20 TAB /BOX
92dd2beb-692f-4303-83a9-f738103f3b70,TRUE,TAMSULOSIN 0.4 MG 30 CAPS/BOX
b8cc5a0b-973d-4d2d-a36f-c72e35af8e2b,TRUE,TAMSULOSIN HCL 0.4MG + SOLIFENACIN 6 MG 20 TABS /BOX TAMSULIN PLUS
1137b4cf-d627-47f1-9293-c07972adab6e,TRUE,TERBENAFINE 250 MG TAB 14 TAB/BOX
62315e21-56d2-43f9-ae59-02bf67817795,TRUE,TETRAHYDROZOLINE 0.05% EYE DROPS 5 ML /BOTT
146c270b-18ee-4c27-82e7-5c189c3933e8,TRUE,TIMOLOL 0.15% DROPS
3a179c16-4637-44f9-8963-e18af4f1df21,TRUE,TINIDAZOLE 500MG/TAB
59f044dc-0730-49a4-b335-c02d938fd6da,TRUE,TERICONAZOLE 0.4% VAG.CREAM 30 GRAM /TUBE GYNOCONAZOL
a15a2fb6-8695-49a6-81d0-81f98bd77510,TRUE,TRANEXAMIC ACID 500 MG 30 TAB /BOX
1104ccac-4f24-426e-8757-3fe1c082a62f,TRUE,TIEMONIUM METHY SULPHATE ANTI-SPASMODIC 5 MG /2ML 3 AMP/BOX
68280bf1-3254-4ecb-ab89-7264fcbd4d3f,TRUE,TRETINOIN 0.025% 20 GRAM /TUBE
59ee6457-ed52-4eca-947b-e6adcad4e15f,TRUE,TRIPROLIDINE HCL 1.25 MG+ PSEUDOEPHIDRINE 30MG 100 ML/BOTT TUSSIBAL HONEY
7d85bc34-efbe-4049-939d-eed36606a677,TRUE,TRIPROLIDINE HCL 1.25 MG+PSEUDOEPHIDRINE 30 MG + GUAIPHENESIN 100 MG/5ML 100 ML/BOTT TUSSIBAL EXPECTORANT
c2336ce4-c7f4-43e8-b298-c7b8676b2561,TRUE,VALSARTAN & HCT 160/12.5 MG 30 TAB/BOX
2331a8da-d316-4f35-80c3-f2f847e0d0e3,TRUE,VALSARTAN & HCT 160/25 MG 30 TAB/BOX
2a7970b3-3b9f-4cf9-adc0-d435e3745e56,TRUE,VALSARTAN & HCT 80/12.5 MG 30 TAB/BOX
fa4740b5-72f1-4a3e-9323-0bba82a67a14,TRUE,VALSARTAN 160 MG 30 TAB /BOX
0c868b10-4885-45fc-b0bb-71e24ab8228c,TRUE,VALSARTAN 160/ AMLODIPINE 10 MG TAB 30 TAB /BOX
f84a2cb3-0050-473e-bb60-eb9e6b13f0d8,TRUE,VALSARTAN 160/ AMLODIPINE 5 MG TAB 30 TAB /BOX
c31bbb51-bbff-4ed8-9622-3b307e8b9bda,TRUE,VALSARTAN 80/ AMLODIPINE 5 MG TAB 30 TAB /BOX
834cbf66-b9be-45ce-aade-cf14e677b18e,TRUE,VALSARTAN 80MG 30 TAB /BOX
b8805bbf-47d6-4671-b97c-7fd250e77298,TRUE,VILDAGLIPTIN & METFORMIN 50/1000 MG TAB 60 TAB /BOX
df474b1d-a5c9-47cc-a934-e0ba8e56c73a,TRUE,VILDAGLIPTIN & METFORMIN 50/850 MG TAB 60 TAB /BOX
61cac369-5cdc-4ead-af80-aa14d64dd145,TRUE,VILDAGLIPTIN 50 MG TAB 30 TAB /BOX
2c6efac4-8fcc-401e-adac-7fb26622b9af,TRUE,VITAMIN A & D DROPS 10 ML/BOTT
a3203518-3497-416b-9229-0032bd138d22,TRUE,VITAMIN B12 1000 MCG TAB 30 TAB /BOX
d36631b1-1a9d-4343-ac83-fd2ab1771461,TRUE,VITAMIN C 1000 MG EFF TAB 30 TAB/BOX
328f2d93-c7d8-4c40-af32-efdac1680a27,TRUE,VITAMIN D 10000 IU 30 TAB /BOX
efcb8272-b94e-4b3b-800e-8e50e7907baf,TRUE,VITAMIN D 200000 IU AMP
fcd15f46-7a4a-4e08-86fb-5120ce1d260e,TRUE,VITAMIN D 50000 IU 12 TAB /BOX
b809d47e-2d5b-4491-8b0a-fccc2d49c750,TRUE,VITAMIN E 1000 MG CAPS 30 CAPS/BOX
5f993b22-9ff5-47f1-a951-cf3eb4fc7e83,TRUE,VITAMIN E 400 MG CAPS 30 CAPS/BOX
4825acd0-82ed-47aa-9f15-995fd6c5fc69,TRUE,WARFARIN NA 5 MG TAB
96ec7ea7-9601-475d-8fcd-a94699119ab5,TRUE,XYLOMETAZOLINE 0.05% NASAL SPRAY 15 ML/BOTT
0c78a7ae-8f96-4c12-b301-2fbc98d53783,TRUE,ZINC OXIDE 40% OINT
d2dace26-a425-4854-ae3b-1dcd23cbadb6,TRUE,ZINC SULPHATE 20 MG
897e52bd-7c90-4f47-b0a2-f5c0b493520a,TRUE,Acetylsalicylic Acid 100 MG TAB 30 TAB /BOX
6c582cda-6d51-4bed-a552-6ffea258233e,TRUE,Acetylsalicylic Acid 75 MG TAB 30 TAB /BOX
ca633436-303f-4894-af65-0f2ee8761a9c,TRUE,Acyclovir 100 MG SYR 100 ML /BOX
b55d848a-ce8e-4ae6-8c35-3edc804379e5,TRUE,Amlodipine 5 MG 30 TAB /BOX
1c0139b9-d57b-4d45-b312-a95ad5e305d7,TRUE,Amoxicillin 125 MG 100 ML /BOTT
1d9b1fa4-d61f-4b7e-ae32-6ed291e8309c,TRUE,Azithromycin 200 MG SUSP 22.5 ML /BOTT
d7d02582-fae7-48af-8ca6-92cb9b7e43c4,TRUE,Azithromycin 250 MG CAPL. 6 CAPS /BOX
30da957f-c5fd-40e4-af2f-d0844c9c03ec,TRUE,Azithromycin 250 MG CAPL. 4 CAPS /BOX
ab5dc943-0eb4-4a57-855a-e22bc4ec1273,TRUE,Candesartan 8 MG 28 TAB /BOX
ac4f848e-2faf-4b46-ac0f-21a093b50887,TRUE,Clopidogrel 75 MG 30 TAB /BOX
c45177cb-c91f-43b1-b3ab-4b1da75424c8,TRUE,Clopidogrel 75 MG 100 TAB /BOX
25033033-7efd-42e1-9131-000af301ba5b,TRUE,Desloratadine 5 MG 30 TAB /BOX
023361e0-dab1-43dc-9e81-b3b56568a262,TRUE,Dexamethasone 8 MG 30 TAB /BOX
fba0ac65-498b-48fd-918d-bd81f4cf312e,TRUE,Diclofenac Sodium 100 SUPP 6 SUPP /BOX
0bb4d544-8792-4e82-8b16-cf76bb8381b4,TRUE,Diclofenac Sodium 50 MG TAB 20 TAB/BOX
201a0e98-20e4-440f-91c0-f694ed699c4c,TRUE,Diclofenac Sodium 50 MG TAB 30 TAB/BOX
36359a75-4b0a-4c46-a140-0d3bebe393c7,TRUE,Diclofenac Sodium 75 MG AMP
186bbaba-23ce-42c0-8e34-eefc5d82d10c,TRUE,Ferrous Sulfate 50 MG 15 ML /BOTT DROPS
333b6b04-f788-4f2b-a992-ba9693b11bd5,TRUE,Ferrous Sulfate 60 MG 30 TAB /BOX
54af9642-1814-48db-9681-e6689d006860,TRUE,Fusidic Acid 2% & HYDROCORTISONE 1% CREAM 15 GR /TUBE
2c693ef6-2291-48f9-998e-ae09b814b024,TRUE,Fusidic Acid 2% & BETAMETHASONE 1% CREAM 15 GR /TUBE
2e756bc9-6711-444c-9676-175f467d3ef6,TRUE,Fusidic Acid 2% CREAM 15 GR /TUBE
fe6155f9-9934-4cc9-a3ed-bb7f41dc13e8,TRUE,Glimepiride 2 MG 30 TAB /BOX
57bf811e-f24a-4910-a1aa-705e4173a8a3,TRUE,Glimepiride 3 MG 30 TAB /BOX
d566ab80-c5fe-4c46-b47b-235e4b5419ff,TRUE,Glimepiride 4 MG 30 TAB /BOX
f3a5c7df-68d6-41aa-a52c-c7038c65b082,TRUE,Guaifenesin 100 MG & TRIPROLIDINE SYR 100 ML /BOTT
d7e71a04-c041-4199-a2fc-cb31fea5f40c,TRUE,Guaifenesin 100 MG;Pseudoephedrine 30MG; TRIPROLIDINE HCL 1.25MG/5ML
101cc9a8-be04-41b5-abe0-df7f6f085aee,TRUE,Hydralazine 20MG /1ML AMP
62524e79-9706-46af-b3c0-da2fe6dfd2cf,TRUE,Lomefloxacin 0.1 % DROPS 5 ML /BOTT
d54e29b5-b864-4d8f-868d-7d020b06cf35,TRUE,Lornoxicam 8 MG TAB 30 TAB /BOX
bd342962-b30d-4a64-b33f-82fbdacab3f4,TRUE,Magnesium 250 MG TAB 30 TAB /BOX
e97805b6-59d3-41bd-ac6d-2aaaa86ec2eb,TRUE,N-Acetylcysteine 200 MG CAPS 20 CAPS /BOX
091b4014-aacc-499c-8a81-caa272e11521,TRUE,N-Acetylcysteine 300 MG 10 SAC/BOX
0a419885-e54e-47f6-8bc8-9f64f1e0752e,TRUE,N-Acetylcysteine 300 MG 30 CAPS /BOX
1ab07a6e-1715-40d1-b479-dd83e967b019,TRUE,Nifedipine 20 MG 30 TAB /BOX
3f3f2c75-ce07-48e5-a57f-8701cedbcc99,TRUE,Nifedipine 10 MG 100 TAB /BOX
ae74a90a-5e24-4720-b269-176809fcb53c,TRUE,Nifedipine XR 30 MG 30 TAB /BOX
3e467d45-dcaa-4c52-8602-c8e554e9e081,TRUE,Nitrofurantoin 100 MG CAPS 24 CAPS/BOX
bc18f42c-a468-4bfe-9fb8-b911a3219649,TRUE,Nitrofurantoin 100 MG CAPS 30 CAPS/BOX
f4cd9d67-fae5-43a4-b9bb-f257f8e98bd2,TRUE,Nitrofurantoin 50 MG CAPS 30 CAPS/BOX
e011a475-96e5-4913-a8d6-d76cdb96c183,TRUE,Ondansetron 4 MG TAB 10 TAB /BOX
1bf50cf3-cef4-46b8-9673-6edfae1210a4,TRUE,Sulfamethoxazole 200 MG&Trimethoprim 40 MG SUSP 100 ML /BOTT
0592e83c-f5c9-4659-ab91-e255d6560d3d,TRUE,Sulfamethoxazole 200 MG&Trimethoprim 40 MG SUSP 60 ML /BOTT
dd12a4d2-5653-49a0-b3e9-58d65941aba0,TRUE,Sulfamethoxazole 400 MG&Trimethoprim 80 MG TAB 20 TAB /BOX
519dae77-0312-4694-85c4-0dc140b37c07,TRUE,Terbinafine 250 MG TAB 14 TAB/BOX
d6e25b60-85d3-426b-bc35-516fdc42aea0,TRUE,Terconazole 0.4% VAG.CREAM 30 GRAM /TUBE GYNOCONAZOL
c4c7efaa-7369-4e77-8f40-d4bdc1251904,TRUE,Warfarin Sodium 5 MG TAB
